Customer ID,Recency,Frequency,Monetary,State,Cluster,Segment_Label
17420,50,6,5252.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
17421,386,3,5250.3,Selangor,3,At-Risk High Value (lapsing loyal spender)
17422,16,11,18120.4,Selangor,2,"Champions (recent, frequent, high spend)"
17423,46,3,3729.7,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17425,61,1,3778.8,Selangor,0,"New / Promising (recent, low frequency & value)"
17426,8,13,39774.0,Selangor,2,"Champions (recent, frequent, high spend)"
17427,72,1,165.6,Melaka,1,Lost / Dormant Low-Value
17428,38,37,52711.1,Selangor,2,"Champions (recent, frequent, high spend)"
17429,128,5,7497.0,Sarawak,3,At-Risk High Value (lapsing loyal spender)
17430,33,4,3394.4,Johor,0,"New / Promising (recent, low frequency & value)"
17431,313,1,2190.3,Johor,1,Lost / Dormant Low-Value
17432,18,9,9460.5,Selangor,2,"Champions (recent, frequent, high spend)"
17433,88,2,3112.1,Perak,0,"New / Promising (recent, low frequency & value)"
17434,2,7,10339.6,Penang,2,"Champions (recent, frequent, high spend)"
17435,411,1,1802.4,Selangor,1,Lost / Dormant Low-Value
17436,2,4,1608.0,Selangor,0,"New / Promising (recent, low frequency & value)"
17437,530,1,2024.0,Kedah,1,Lost / Dormant Low-Value
17438,254,4,6818.5,Negeri Sembilan,3,At-Risk High Value (lapsing loyal spender)
17439,656,1,625.2,Selangor,1,Lost / Dormant Low-Value
17440,157,3,450.0,Kuala Lumpur,1,Lost / Dormant Low-Value
17441,732,1,1591.8,Selangor,1,Lost / Dormant Low-Value
17442,37,15,25192.5,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17444,152,2,11265.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
17446,177,2,660.0,Sabah,1,Lost / Dormant Low-Value
17447,40,2,3008.4,Kedah,0,"New / Promising (recent, low frequency & value)"
17448,497,46,80113.5,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17449,2,13,26445.3,Labuan,2,"Champions (recent, frequent, high spend)"
17450,11,12,13495.6,Kedah,2,"Champions (recent, frequent, high spend)"
17451,1,7,9166.7,Terengganu,2,"Champions (recent, frequent, high spend)"
17453,18,2,1660.5,Sarawak,0,"New / Promising (recent, low frequency & value)"
17454,192,10,8512.8,Sabah,3,At-Risk High Value (lapsing loyal spender)
17455,204,1,719.8,Selangor,1,Lost / Dormant Low-Value
17456,365,2,5352.1,Selangor,3,At-Risk High Value (lapsing loyal spender)
17457,127,9,2303.6,Johor,3,At-Risk High Value (lapsing loyal spender)
17458,15,2,2908.9,Penang,0,"New / Promising (recent, low frequency & value)"
17459,43,2,3625.9,Selangor,0,"New / Promising (recent, low frequency & value)"
17460,94,15,10321.8,Selangor,2,"Champions (recent, frequent, high spend)"
17461,23,3,4039.0,Selangor,0,"New / Promising (recent, low frequency & value)"
17462,60,2,2127.0,Negeri Sembilan,0,"New / Promising (recent, low frequency & value)"
17463,16,7,13981.0,Sabah,2,"Champions (recent, frequent, high spend)"
17464,158,3,1888.8,Selangor,3,At-Risk High Value (lapsing loyal spender)
17465,426,7,13150.8,Selangor,3,At-Risk High Value (lapsing loyal spender)
17466,10,2,4198.1,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17467,395,1,563.4,Kedah,1,Lost / Dormant Low-Value
17468,10,3,1058.4,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17469,16,17,27215.9,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17470,45,11,12048.1,Johor,2,"Champions (recent, frequent, high spend)"
17471,475,1,1760.8,Kuala Lumpur,1,Lost / Dormant Low-Value
17472,191,4,5041.5,Selangor,3,At-Risk High Value (lapsing loyal spender)
17473,409,2,2877.7,Perlis,1,Lost / Dormant Low-Value
17475,79,1,1081.9,Selangor,1,Lost / Dormant Low-Value
17476,396,2,2669.4,Penang,1,Lost / Dormant Low-Value
17477,613,2,3571.1,Sabah,1,Lost / Dormant Low-Value
17478,408,2,3916.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
17479,633,1,1812.0,Johor,1,Lost / Dormant Low-Value
17480,78,2,4574.1,Penang,0,"New / Promising (recent, low frequency & value)"
17481,4,4,6584.4,Selangor,0,"New / Promising (recent, low frequency & value)"
17482,487,2,3973.3,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17483,65,4,2643.6,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17484,576,2,1123.5,Kuala Lumpur,1,Lost / Dormant Low-Value
17486,261,1,2173.8,Selangor,1,Lost / Dormant Low-Value
17487,728,1,880.5,Negeri Sembilan,1,Lost / Dormant Low-Value
17488,641,1,1841.7,Kuala Lumpur,1,Lost / Dormant Low-Value
17489,59,2,2082.8,Kedah,0,"New / Promising (recent, low frequency & value)"
17490,1,9,9568.4,Selangor,2,"Champions (recent, frequent, high spend)"
17491,1,16,18856.8,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17492,248,3,4129.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
17493,385,1,555.7,Johor,1,Lost / Dormant Low-Value
17494,502,1,300.6,Penang,1,Lost / Dormant Low-Value
17495,8,3,4428.9,Pahang,0,"New / Promising (recent, low frequency & value)"
17496,359,4,7088.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
17497,390,2,560.0,Johor,1,Lost / Dormant Low-Value
17498,76,1,1473.6,Sabah,1,Lost / Dormant Low-Value
17499,290,2,5875.1,Negeri Sembilan,3,At-Risk High Value (lapsing loyal spender)
17500,30,1,182.0,Kuala Lumpur,1,Lost / Dormant Low-Value
17501,221,2,1582.1,Kuala Lumpur,1,Lost / Dormant Low-Value
17502,9,4,3775.6,Penang,0,"New / Promising (recent, low frequency & value)"
17503,3,2,2535.9,Penang,0,"New / Promising (recent, low frequency & value)"
17504,206,18,31062.9,Penang,2,"Champions (recent, frequent, high spend)"
17505,162,5,9720.9,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17506,76,1,1672.7,Kuala Lumpur,1,Lost / Dormant Low-Value
17507,262,2,3319.8,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17508,281,8,20105.1,Penang,3,At-Risk High Value (lapsing loyal spender)
17509,58,8,33412.0,Selangor,2,"Champions (recent, frequent, high spend)"
17510,25,2,2828.2,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17511,3,51,67116.8,Melaka,2,"Champions (recent, frequent, high spend)"
17512,51,14,15562.8,Penang,2,"Champions (recent, frequent, high spend)"
17513,72,2,655.2,Selangor,1,Lost / Dormant Low-Value
17514,128,2,2860.3,Perak,3,At-Risk High Value (lapsing loyal spender)
17515,31,9,8263.0,Kelantan,2,"Champions (recent, frequent, high spend)"
17516,15,6,5188.0,Selangor,0,"New / Promising (recent, low frequency & value)"
17517,309,1,840.2,Selangor,1,Lost / Dormant Low-Value
17518,426,2,1802.4,Melaka,1,Lost / Dormant Low-Value
17519,17,15,19602.5,Selangor,2,"Champions (recent, frequent, high spend)"
17520,54,1,3005.1,Selangor,0,"New / Promising (recent, low frequency & value)"
17521,30,5,7002.8,Johor,0,"New / Promising (recent, low frequency & value)"
17522,2,5,4675.7,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17523,11,2,1712.2,Sabah,0,"New / Promising (recent, low frequency & value)"
17524,361,3,2971.8,Selangor,3,At-Risk High Value (lapsing loyal spender)
17525,360,3,2589.2,Penang,3,At-Risk High Value (lapsing loyal spender)
17526,5,11,5947.7,Selangor,2,"Champions (recent, frequent, high spend)"
17527,54,4,4169.4,Sarawak,0,"New / Promising (recent, low frequency & value)"
17528,1,8,17652.9,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17529,610,2,6854.0,Sabah,3,At-Risk High Value (lapsing loyal spender)
17530,1,12,15314.2,Johor,2,"Champions (recent, frequent, high spend)"
17531,190,3,6179.6,Sabah,3,At-Risk High Value (lapsing loyal spender)
17532,386,1,360.0,Johor,1,Lost / Dormant Low-Value
17533,435,1,192.0,Johor,1,Lost / Dormant Low-Value
17534,54,5,9159.9,Johor,3,At-Risk High Value (lapsing loyal spender)
17535,280,1,891.6,Sarawak,1,Lost / Dormant Low-Value
17536,177,3,1336.5,Perak,1,Lost / Dormant Low-Value
17537,30,2,4849.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17538,26,1,530.2,Kelantan,0,"New / Promising (recent, low frequency & value)"
17539,618,4,6185.2,Selangor,3,At-Risk High Value (lapsing loyal spender)
17540,25,6,6394.7,Selangor,0,"New / Promising (recent, low frequency & value)"
17541,510,1,657.7,Selangor,1,Lost / Dormant Low-Value
17542,270,3,1880.4,Penang,1,Lost / Dormant Low-Value
17543,550,1,656.1,Selangor,1,Lost / Dormant Low-Value
17544,390,3,4941.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
17545,43,6,5630.9,Selangor,3,At-Risk High Value (lapsing loyal spender)
17547,376,2,3217.4,Selangor,1,Lost / Dormant Low-Value
17548,234,4,3426.0,Johor,3,At-Risk High Value (lapsing loyal spender)
17549,24,2,546.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17550,197,9,11499.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
17551,359,1,1594.7,Kuala Lumpur,1,Lost / Dormant Low-Value
17552,60,11,13697.8,Sabah,2,"Champions (recent, frequent, high spend)"
17554,1,5,6895.3,Penang,0,"New / Promising (recent, low frequency & value)"
17555,20,5,5751.5,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17556,206,2,1243.2,Selangor,1,Lost / Dormant Low-Value
17557,14,4,2831.3,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17558,393,1,1430.7,Kuala Lumpur,1,Lost / Dormant Low-Value
17559,513,1,927.0,Johor,1,Lost / Dormant Low-Value
17560,95,8,4518.5,Selangor,3,At-Risk High Value (lapsing loyal spender)
17561,19,4,3861.4,Penang,0,"New / Promising (recent, low frequency & value)"
17562,14,7,5898.1,Sarawak,0,"New / Promising (recent, low frequency & value)"
17563,578,2,2149.3,Selangor,1,Lost / Dormant Low-Value
17564,24,3,2491.8,Selangor,0,"New / Promising (recent, low frequency & value)"
17565,587,1,723.1,Kuala Lumpur,1,Lost / Dormant Low-Value
17566,8,2,4775.8,Selangor,0,"New / Promising (recent, low frequency & value)"
17567,7,9,16977.1,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17568,633,1,2052.2,Selangor,1,Lost / Dormant Low-Value
17569,332,1,1906.0,Negeri Sembilan,1,Lost / Dormant Low-Value
17571,50,5,8695.2,Selangor,3,At-Risk High Value (lapsing loyal spender)
17572,71,10,3276.4,Penang,3,At-Risk High Value (lapsing loyal spender)
17573,29,3,2083.3,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17574,243,1,1021.9,Perlis,1,Lost / Dormant Low-Value
17575,667,1,583.4,Sarawak,1,Lost / Dormant Low-Value
17576,8,41,44756.7,Selangor,2,"Champions (recent, frequent, high spend)"
17577,645,2,1924.6,Kuala Lumpur,1,Lost / Dormant Low-Value
17578,218,7,5118.3,Sarawak,3,At-Risk High Value (lapsing loyal spender)
17579,5,4,4128.5,Selangor,0,"New / Promising (recent, low frequency & value)"
17580,312,4,2705.7,Penang,3,At-Risk High Value (lapsing loyal spender)
17581,1,41,75672.0,Pahang,2,"Champions (recent, frequent, high spend)"
17582,236,5,4799.1,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17583,560,1,753.5,Kuala Lumpur,1,Lost / Dormant Low-Value
17584,7,6,10102.3,Johor,2,"Champions (recent, frequent, high spend)"
17585,109,7,10890.1,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17586,619,1,667.0,Selangor,1,Lost / Dormant Low-Value
17587,628,1,971.4,Selangor,1,Lost / Dormant Low-Value
17588,100,7,5712.2,Perak,3,At-Risk High Value (lapsing loyal spender)
17589,60,18,68516.9,Selangor,2,"Champions (recent, frequent, high spend)"
17590,2,3,7763.7,Perak,0,"New / Promising (recent, low frequency & value)"
17591,73,8,8584.1,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17592,739,1,816.8,Negeri Sembilan,1,Lost / Dormant Low-Value
17593,4,11,36426.0,Negeri Sembilan,2,"Champions (recent, frequent, high spend)"
17594,85,4,13200.4,Penang,3,At-Risk High Value (lapsing loyal spender)
17595,12,2,2125.3,Selangor,0,"New / Promising (recent, low frequency & value)"
17596,23,13,20659.8,Selangor,2,"Champions (recent, frequent, high spend)"
17597,214,5,10787.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
17598,381,1,528.0,Kuala Lumpur,1,Lost / Dormant Low-Value
17599,478,1,284.5,Selangor,1,Lost / Dormant Low-Value
17600,18,1,887.0,Penang,0,"New / Promising (recent, low frequency & value)"
17601,239,2,2257.7,Selangor,1,Lost / Dormant Low-Value
17602,2,14,34499.1,Sarawak,2,"Champions (recent, frequent, high spend)"
17603,78,4,6708.8,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17604,217,6,5149.3,Selangor,3,At-Risk High Value (lapsing loyal spender)
17605,590,1,504.7,Kuala Lumpur,1,Lost / Dormant Low-Value
17606,737,1,478.2,Selangor,1,Lost / Dormant Low-Value
17607,376,1,1837.8,Selangor,1,Lost / Dormant Low-Value
17608,33,4,2678.1,Sabah,0,"New / Promising (recent, low frequency & value)"
17609,41,11,9648.8,Pahang,2,"Champions (recent, frequent, high spend)"
17610,540,5,8303.7,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17611,7,28,45186.7,Penang,2,"Champions (recent, frequent, high spend)"
17612,53,18,27630.1,Selangor,2,"Champions (recent, frequent, high spend)"
17613,23,14,22031.7,Johor,2,"Champions (recent, frequent, high spend)"
17614,57,1,2124.4,Selangor,0,"New / Promising (recent, low frequency & value)"
17615,130,6,2868.3,Melaka,3,At-Risk High Value (lapsing loyal spender)
17617,559,1,1857.6,Selangor,1,Lost / Dormant Low-Value
17618,6,11,20649.0,Selangor,2,"Champions (recent, frequent, high spend)"
17619,312,1,1169.7,Selangor,1,Lost / Dormant Low-Value
17620,60,1,439.6,Johor,1,Lost / Dormant Low-Value
17621,21,5,4574.8,Selangor,0,"New / Promising (recent, low frequency & value)"
17622,598,2,4410.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
17623,33,7,12424.1,Selangor,2,"Champions (recent, frequent, high spend)"
17624,15,4,8605.6,Terengganu,0,"New / Promising (recent, low frequency & value)"
17625,18,8,31313.9,Melaka,2,"Champions (recent, frequent, high spend)"
17626,603,1,1397.4,Selangor,1,Lost / Dormant Low-Value
17627,479,1,925.0,Selangor,1,Lost / Dormant Low-Value
17628,81,1,414.0,Selangor,1,Lost / Dormant Low-Value
17629,6,10,10875.0,Negeri Sembilan,2,"Champions (recent, frequent, high spend)"
17630,170,2,2770.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
17631,2,7,5479.5,Perak,2,"Champions (recent, frequent, high spend)"
17633,31,6,8779.5,Negeri Sembilan,2,"Champions (recent, frequent, high spend)"
17634,36,9,11696.4,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17635,424,3,6141.8,Selangor,3,At-Risk High Value (lapsing loyal spender)
17636,19,1,1562.5,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17637,31,2,3020.1,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17639,276,6,3396.0,Johor,3,At-Risk High Value (lapsing loyal spender)
17640,379,5,4925.0,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17642,120,5,9769.7,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17643,373,2,2397.5,Selangor,1,Lost / Dormant Low-Value
17644,1,20,30695.8,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17646,219,12,17757.3,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17647,65,3,989.6,Selangor,0,"New / Promising (recent, low frequency & value)"
17648,61,5,11402.6,Perak,3,At-Risk High Value (lapsing loyal spender)
17649,138,3,8658.2,Penang,3,At-Risk High Value (lapsing loyal spender)
17650,21,1,909.6,Selangor,0,"New / Promising (recent, low frequency & value)"
17651,12,15,29085.3,Selangor,2,"Champions (recent, frequent, high spend)"
17652,25,12,25064.8,Penang,2,"Champions (recent, frequent, high spend)"
17653,38,3,3654.1,Melaka,0,"New / Promising (recent, low frequency & value)"
17654,277,1,645.2,Kuala Lumpur,1,Lost / Dormant Low-Value
17655,11,9,10354.7,Selangor,2,"Champions (recent, frequent, high spend)"
17656,73,5,7160.2,Selangor,3,At-Risk High Value (lapsing loyal spender)
17657,430,1,688.8,Selangor,1,Lost / Dormant Low-Value
17658,26,2,1519.4,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17659,17,14,18343.2,Johor,2,"Champions (recent, frequent, high spend)"
17660,141,2,1585.9,Selangor,1,Lost / Dormant Low-Value
17662,662,2,1098.2,Selangor,1,Lost / Dormant Low-Value
17663,26,16,23031.8,Selangor,2,"Champions (recent, frequent, high spend)"
17664,19,4,6408.9,Johor,0,"New / Promising (recent, low frequency & value)"
17665,493,1,1912.8,Selangor,1,Lost / Dormant Low-Value
17666,4,5,3684.8,Johor,0,"New / Promising (recent, low frequency & value)"
17667,66,9,20251.4,Sabah,2,"Champions (recent, frequent, high spend)"
17668,1,2,1665.0,Selangor,0,"New / Promising (recent, low frequency & value)"
17669,43,10,11509.2,Perak,2,"Champions (recent, frequent, high spend)"
17670,228,1,1127.0,Penang,1,Lost / Dormant Low-Value
17671,16,5,7538.5,Melaka,0,"New / Promising (recent, low frequency & value)"
17672,50,6,19939.4,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17673,2,12,18941.4,Perak,2,"Champions (recent, frequent, high spend)"
17674,74,2,1114.4,Kuala Lumpur,1,Lost / Dormant Low-Value
17675,1,64,102433.1,Penang,2,"Champions (recent, frequent, high spend)"
17676,4,10,12805.2,Selangor,2,"Champions (recent, frequent, high spend)"
17677,2,44,45439.8,Negeri Sembilan,2,"Champions (recent, frequent, high spend)"
17678,264,2,3297.8,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17679,53,7,6238.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
17680,24,3,1955.3,Penang,0,"New / Promising (recent, low frequency & value)"
17681,597,2,934.8,Perak,1,Lost / Dormant Low-Value
17682,10,11,21945.9,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17683,386,3,3583.3,Johor,3,At-Risk High Value (lapsing loyal spender)
17684,44,1,1304.6,Johor,0,"New / Promising (recent, low frequency & value)"
17685,17,12,14847.8,Selangor,2,"Champions (recent, frequent, high spend)"
17686,7,9,42380.1,Terengganu,2,"Champions (recent, frequent, high spend)"
17687,421,1,2362.8,Johor,1,Lost / Dormant Low-Value
17688,394,1,1668.9,Perak,1,Lost / Dormant Low-Value
17689,388,2,1707.0,Kuala Lumpur,1,Lost / Dormant Low-Value
17690,30,20,29743.2,Selangor,2,"Champions (recent, frequent, high spend)"
17691,358,4,3491.1,Selangor,3,At-Risk High Value (lapsing loyal spender)
17692,127,12,14815.9,Selangor,2,"Champions (recent, frequent, high spend)"
17693,137,1,1101.6,Selangor,1,Lost / Dormant Low-Value
17694,142,3,6895.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
17695,132,5,4982.3,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17696,38,27,30296.6,Pahang,2,"Champions (recent, frequent, high spend)"
17697,236,1,1853.9,Kuala Lumpur,1,Lost / Dormant Low-Value
17698,261,1,855.3,Selangor,1,Lost / Dormant Low-Value
17699,477,2,1521.4,Selangor,1,Lost / Dormant Low-Value
17700,17,14,30366.3,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17701,253,1,2293.8,Kuala Lumpur,1,Lost / Dormant Low-Value
17702,30,6,12680.5,Kedah,2,"Champions (recent, frequent, high spend)"
17703,35,4,6030.9,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17704,169,2,3240.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
17705,3,11,10418.5,Selangor,2,"Champions (recent, frequent, high spend)"
17706,4,31,69088.2,Selangor,2,"Champions (recent, frequent, high spend)"
17707,185,8,2186.4,Johor,3,At-Risk High Value (lapsing loyal spender)
17708,188,4,4839.0,Penang,3,At-Risk High Value (lapsing loyal spender)
17709,170,5,3397.0,Johor,3,At-Risk High Value (lapsing loyal spender)
17710,424,1,1605.3999999999999,Pahang,1,Lost / Dormant Low-Value
17711,11,2,2101.8,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17712,45,1,2430.8,Perak,0,"New / Promising (recent, low frequency & value)"
17713,382,4,6580.0,Selangor,3,At-Risk High Value (lapsing loyal spender)
17714,321,5,7450.0,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17716,29,21,57890.1,Johor,2,"Champions (recent, frequent, high spend)"
17717,421,1,1543.0,Penang,1,Lost / Dormant Low-Value
17718,232,2,2122.6,Sarawak,1,Lost / Dormant Low-Value
17719,38,15,24242.6,Penang,2,"Champions (recent, frequent, high spend)"
17720,26,9,12109.7,Negeri Sembilan,2,"Champions (recent, frequent, high spend)"
17721,659,1,1038.0,Kedah,1,Lost / Dormant Low-Value
17722,96,5,14832.2,Selangor,3,At-Risk High Value (lapsing loyal spender)
17723,173,2,568.0,Selangor,1,Lost / Dormant Low-Value
17724,71,3,4861.6,Kedah,3,At-Risk High Value (lapsing loyal spender)
17725,16,11,16927.7,Perak,2,"Champions (recent, frequent, high spend)"
17726,395,7,6002.5,Selangor,3,At-Risk High Value (lapsing loyal spender)
17727,15,1,5851.6,Melaka,0,"New / Promising (recent, low frequency & value)"
17728,4,5,23316.8,Johor,2,"Champions (recent, frequent, high spend)"
17729,596,1,2411.8,Selangor,1,Lost / Dormant Low-Value
17730,3,19,26971.6,Kedah,2,"Champions (recent, frequent, high spend)"
17731,79,6,9380.4,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17732,373,8,11877.8,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17733,39,2,3219.4,Selangor,0,"New / Promising (recent, low frequency & value)"
17734,54,6,7590.4,Perak,3,At-Risk High Value (lapsing loyal spender)
17735,2,26,85780.8,Selangor,2,"Champions (recent, frequent, high spend)"
17736,9,3,2080.1,Johor,0,"New / Promising (recent, low frequency & value)"
17737,9,2,913.8,Johor,0,"New / Promising (recent, low frequency & value)"
17738,19,13,21012.3,Perlis,2,"Champions (recent, frequent, high spend)"
17739,38,17,8531.2,Negeri Sembilan,2,"Champions (recent, frequent, high spend)"
17740,431,3,813.0,Selangor,1,Lost / Dormant Low-Value
17741,407,2,550.2,Kuala Lumpur,1,Lost / Dormant Low-Value
17742,113,11,8657.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
17744,4,7,12479.4,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17745,478,2,2598.0,Kuala Lumpur,1,Lost / Dormant Low-Value
17746,240,4,3245.1,Sabah,3,At-Risk High Value (lapsing loyal spender)
17748,527,1,1359.5,Kuala Lumpur,1,Lost / Dormant Low-Value
17749,178,3,5178.6,Penang,3,At-Risk High Value (lapsing loyal spender)
17750,5,9,9733.1,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17751,421,1,864.7,Sabah,1,Lost / Dormant Low-Value
17753,464,4,1406.1,Kuala Lumpur,1,Lost / Dormant Low-Value
17754,1,12,11401.3,Johor,2,"Champions (recent, frequent, high spend)"
17756,376,3,4010.8,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17757,1,56,43397.2,Selangor,2,"Champions (recent, frequent, high spend)"
17758,19,12,26195.6,Selangor,2,"Champions (recent, frequent, high spend)"
17759,17,5,6532.3,Perak,0,"New / Promising (recent, low frequency & value)"
17760,22,6,3512.0,Perak,0,"New / Promising (recent, low frequency & value)"
17761,33,1,1615.8,Sarawak,0,"New / Promising (recent, low frequency & value)"
17762,456,1,700.7,Perak,1,Lost / Dormant Low-Value
17763,263,4,474.8,Sabah,1,Lost / Dormant Low-Value
17764,51,5,7422.3,Johor,3,At-Risk High Value (lapsing loyal spender)
17765,159,4,2884.1,Sarawak,3,At-Risk High Value (lapsing loyal spender)
17766,381,2,1645.4,Kuala Lumpur,1,Lost / Dormant Low-Value
17767,15,2,2270.7,Melaka,0,"New / Promising (recent, low frequency & value)"
17768,8,6,11534.5,Selangor,2,"Champions (recent, frequent, high spend)"
17769,13,17,34380.6,Selangor,2,"Champions (recent, frequent, high spend)"
17770,199,5,3580.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
17771,57,4,2172.9,Pahang,0,"New / Promising (recent, low frequency & value)"
17772,11,3,1978.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17773,514,2,2904.8,Selangor,1,Lost / Dormant Low-Value
17774,97,9,17955.8,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
17775,255,1,300.0,Terengganu,1,Lost / Dormant Low-Value
17776,387,2,1815.4,Selangor,1,Lost / Dormant Low-Value
17777,25,3,3554.3,Selangor,0,"New / Promising (recent, low frequency & value)"
17778,662,1,1069.0,Kelantan,1,Lost / Dormant Low-Value
17779,21,3,3292.2,Selangor,0,"New / Promising (recent, low frequency & value)"
17780,667,3,1899.2,Perak,1,Lost / Dormant Low-Value
17781,159,2,546.7,Penang,1,Lost / Dormant Low-Value
17782,383,2,3217.2,Selangor,1,Lost / Dormant Low-Value
17783,72,3,2111.9,Kedah,0,"New / Promising (recent, low frequency & value)"
17784,550,1,627.7,Selangor,1,Lost / Dormant Low-Value
17785,53,3,1980.4,Negeri Sembilan,0,"New / Promising (recent, low frequency & value)"
17786,85,2,1466.7,Selangor,1,Lost / Dormant Low-Value
17787,153,4,9581.4,Sarawak,3,At-Risk High Value (lapsing loyal spender)
17788,130,1,91.8,Melaka,1,Lost / Dormant Low-Value
17789,281,2,2153.8,Sarawak,1,Lost / Dormant Low-Value
17790,27,20,13594.1,Johor,2,"Champions (recent, frequent, high spend)"
17791,30,1,581.9,Johor,0,"New / Promising (recent, low frequency & value)"
17792,467,2,2023.8999999999999,Kuala Lumpur,1,Lost / Dormant Low-Value
17793,25,1,1653.4,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17794,687,2,556.0,Penang,1,Lost / Dormant Low-Value
17795,180,2,1867.9,Selangor,1,Lost / Dormant Low-Value
17796,40,7,6783.0,Sabah,3,At-Risk High Value (lapsing loyal spender)
17797,22,8,10163.6,Selangor,2,"Champions (recent, frequent, high spend)"
17798,582,1,994.9000000000001,Johor,1,Lost / Dormant Low-Value
17799,22,20,33999.5,Sarawak,2,"Champions (recent, frequent, high spend)"
17800,37,9,5834.8,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
17801,451,3,4186.5,Johor,3,At-Risk High Value (lapsing loyal spender)
17802,82,10,21480.1,Selangor,2,"Champions (recent, frequent, high spend)"
17803,392,1,1019.2,Selangor,1,Lost / Dormant Low-Value
17804,376,3,2113.8,Selangor,1,Lost / Dormant Low-Value
17805,74,1,528.0,Selangor,1,Lost / Dormant Low-Value
17806,11,1,2726.5,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
17807,395,3,2389.8,Selangor,3,At-Risk High Value (lapsing loyal spender)
17808,549,4,1026.0,Selangor,1,Lost / Dormant Low-Value
17809,16,9,2604.2,Selangor,0,"New / Promising (recent, low frequency & value)"
17810,669,2,2042.7,Selangor,1,Lost / Dormant Low-Value
17811,4,47,38680.0,Selangor,2,"Champions (recent, frequent, high spend)"
17812,13,7,4987.8,Selangor,0,"New / Promising (recent, low frequency & value)"
17813,14,5,9343.0,Pahang,0,"New / Promising (recent, low frequency & value)"
